State,Stab,PUMA,pumaName,cbsa,pctcbsa,CBSAName,CBSAType,pctcbsatype,csa,pctcsa,CSAName,PctUrban,pctnecta,TotPopACS,MedianAge,pctUnder18,pctOver65,pctWhite1,pctBlack1,pctAsian1,pctHispanicPop,TotHHs,MedianHHInc,FamHHs,MedianFamInc,PovUniverse,pctPoor,pctGrpQuarters,pctInCollege,pctBachelorsormore,pctForeignBorn,TotHUs,OccHUs,pctRenterOcc,MedianHValue,MedianGrossRent,ACSYears,TotPop10,Period
"FIPS state" ," " ," " ," " ,"Primary Core Based Stat Area (metro/micro area)" ,"% PUMA in CBSA" ,"Name of CBSA" ,"Primary CBSA type" ,"% PUMA in CBSAtype areas" ,"Consolidated Stat Area" ,"% PUMA in CSA" ,"Name of CSA" ,"% PUMA that is Urban (2010)" ,"% PUMA in NECTA" ,"Total Pop ACS 2013 Single-year Est" ,"Median age in years" ,"% Under 18" ,"% Over65" ,"% White1" ,"% Black1" ,"% Asian1" ,"% Hispanic Pop" ,"Total households" ,"Median household income" ,"Family households" ,"Median family income" ,"Persons for whom poverty status is determined" ,"% Poor" ,"% Group Quarters" ,"% In College" ,"% Bachelors degree or more" ,"% Foreign Born" ,"Total housing units" ,"Occupied housing units" ,"% Renter Occ HUs" ,"Median home value" ,"Median rent" ," " ,"Total Pop 2010 Census" ," "
01,AL,01301,Birmingham City (West),13820,100.0,"St. Clair County, AL",Metro,100.0,142,100.0,"Birmingham-Hoover-Talladega, AL",100.0,,"98,259",36.8,22.6,13.9,,,,1.7,"38,327",$26648,"21,664",$35830,"95,323",33.0,2.8,28.0,13.0,2.3,"48,500","38,327",48.2,$71400,$740,2013,100833,1
01,AL,01302,Birmingham City (East),13820,100.0,"St. Clair County, AL",Metro,100.0,142,100.0,"Birmingham-Hoover-Talladega, AL",100.0,,"105,535",35.4,19.5,11.7,37.5,58.2,1.2,5.7,"45,054",$31363,"20,598",$35411,100863,31.9,6.1,42.8,32.0,5.5,"56,600","45,054",57.5,$90400,$681,2013,102098,1
01,AL,01303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",13820,100.0,"St. Clair County, AL",Metro,100.0,142,100.0,"Birmingham-Hoover-Talladega, AL",98.5,,"178,648",34.0,26.3,12.1,76.4,16.9,2.3,6.0,"70,018",$65575,"45,689",$85703,175984,11.1,1.6,27.6,56.1,5.2,"77,657","70,018",37.2,267700,$964,2013,170145,1
01,AL,01304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",13820,100.0,"St. Clair County, AL",Metro,100.0,142,100.0,"Birmingham-Hoover-Talladega, AL",80.0,,"163,068",42.1,22.3,17.0,62.9,32.2,0.9,2.8,"62,023",$51133,"45,102",$59599,161903,13.2,0.5,22.9,22.8,2.4,"71,359","62,023",24.3,141300,$821,2013,174673,1
01,AL,01305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",13820,100.0,"St. Clair County, AL",Metro,100.0,142,100.0,"Birmingham-Hoover-Talladega, AL",75.4,,"113,969",40.2,23.1,14.2,55.6,39.3,1.8,1.9,"41,976",$46754,"28,907",$63295,110515,16.4,2.6,24.2,20.8,1.8,"49,071","41,976",27.3,130600,$736,2013,110717,1
01,AL,01400,"Walker, Marion (South & West), Fayette & Lamar Counties",13820,55.2,"St. Clair County, AL",Metro,55.2,142,55.2,"Birmingham-Hoover-Talladega, AL",19.7,,"121,782",42.7,22.0,18.8,90.6,6.6,0.5,2.2,"48,509",$35459,"34,567",$46598,119291,22.0,1.6,13.6,11.7,0.7,"58,117","48,509",26.5,$79200,$548,2013,121750,1
01,AL,01500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),46220,100.0,"Tuscaloosa, AL",Metro,100.0,,100.0,,35.5,,"105,733",34.8,24.2,13.1,,,,4.0,"35,492",$53242,"27,107",$65627,105279,11.5,0.4,25.0,21.6,2.5,"41,070","35,492",20.1,143400,$675,2013,103773,1
01,AL,01600,Tuscaloosa & Northport (Southeast) Cities,46220,100.0,"Tuscaloosa, AL",Metro,100.0,,100.0,,98.0,,"112,242",29.2,19.0,11.0,49.5,46.0,1.8,2.2,"40,528",$37779,"23,431",$48793,103016,22.8,8.3,54.1,29.7,3.8,"54,019","40,528",52.3,145300,$748,2013,110629,1
01,AL,01700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",,39.5,,,39.5,,83.1,,28.7,,"132,194",39.4,23.6,17.0,39.6,58.2,0.6,1.1,"47,981",$30486,"30,167",$41376,127739,29.3,3.5,25.7,16.2,1.0,"62,835","47,981",31.7,$79000,$526,2013,136921,1
01,AL,01800,"Chilton, Tallapoosa, Chambers & Coosa Counties",13820,33.7,"St. Clair County, AL",Micro,34.6,142,42.1,"Birmingham-Hoover-Talladega, AL",26.0,,"130,426",41.2,21.9,16.7,71.1,25.4,0.3,2.9,"50,283",$39746,"35,137",$47513,128281,22.1,1.4,19.2,15.9,2.3,"64,593","50,283",29.6,$96900,$596,2013,131013,1
01,AL,01900,Lee County--Auburn City,12220,100.0,"Lee County, AL",Metro,100.0,194,100.0,"Columbus-Auburn-Opelika, GA-AL",72.6,,"150,933",30.5,21.9,9.9,69.0,23.7,3.2,3.9,"56,840",$46068,"36,388",$59203,144867,20.7,3.8,50.1,37.9,5.0,"64,625","56,840",42.2,138100,$782,2013,140247,1
01,AL,02000,Montgomery City & Pike Road Town (North),33860,100.0,"Elmore County, AL",Metro,100.0,,100.0,,97.1,,"195,682",34.3,25.3,12.8,36.9,57.7,2.1,2.9,"75,856",$43431,"46,771",$55876,190166,22.7,3.1,30.7,31.9,4.3,"88,843","75,856",42.9,118200,$796,2013,196534,1
01,AL,02100,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",33860,100.0,"Elmore County, AL",Metro,100.0,,100.0,,46.5,,"180,384",38.6,23.4,13.5,67.5,29.7,0.9,3.2,"65,281",$50053,"45,510",$61619,173292,15.2,3.7,20.7,19.7,2.4,"74,620","65,281",27.9,129000,$794,2013,178002,1
01,AL,02200,Southwest Alabama,,100.0,,,100.0,,100.0,,19.2,,"139,614",42.5,21.6,17.6,55.3,40.5,0.3,0.8,"52,007",$28906,"34,218",$38320,135590,29.0,2.6,15.8,10.5,0.4,"68,933","52,007",27.7,$77500,$530,2013,143558,1
01,AL,02300,"Coffee, Covington, Butler & Crenshaw Counties",,58.5,,,58.5,,58.5,,35.9,,"123,075",39.9,23.2,17.3,74.5,21.1,1.0,3.2,"47,753",$35697,"32,115",$48228,121203,22.1,1.3,18.5,17.1,2.2,"57,901","47,753",30.2,102300,$597,2013,122566,1
01,AL,02400,"Russell, Pike, Barbour, Macon & Bullock Counties",,39.0,,,39.0,,61.2,,51.2,,"150,327",35.4,21.9,14.0,44.8,48.6,0.8,3.1,"55,264",$35616,"34,896",$43874,141856,25.8,5.3,35.8,17.5,3.4,"68,429","55,264",40.3,$95400,$628,2013,145669,1
01,AL,02500,"Houston, Dale, Geneva & Henry Counties--Dothan City",20020,74.5,"Geneva County, AL",Metro,74.5,222,100.0,"Dothan-Enterprise-Ozark, AL",49.5,,"197,575",39.5,23.8,16.2,72.5,23.7,0.6,3.1,"76,743",$40681,"51,245",$51250,194903,19.0,1.3,20.6,17.7,1.8,"90,170","76,743",34.6,104500,$626,2013,195890,1
01,AL,02600,Baldwin County,19300,100.0,"Baldwin County, AL",Metro,100.0,380,100.0,"Mobile-Daphne-Fairhope, AL",57.7,,"195,540",40.9,22.7,18.0,86.9,10.3,0.7,4.6,"70,259",$44874,"46,918",$59569,192943,14.5,1.3,15.4,29.0,2.9,105786,"70,259",30.5,167500,$809,2013,182265,1
01,AL,02701,Mobile City (East),33660,100.0,"Mobile County, AL",Metro,100.0,380,100.0,"Mobile-Daphne-Fairhope, AL",99.8,,"116,671",36.8,22.4,14.9,,,,1.9,"41,166",$27988,"25,334",$31892,110201,36.3,6.2,27.0,17.2,1.9,"52,445","41,166",46.6,$85500,$704,2013,110765,1
01,AL,02702,Mobile City (West),33660,100.0,"Mobile County, AL",Metro,100.0,380,100.0,"Mobile-Daphne-Fairhope, AL",99.8,,"105,327",35.5,25.8,14.9,58.8,36.5,2.3,4.5,"41,552",$44177,"26,239",$52351,103845,14.9,1.5,28.4,31.6,4.4,"50,580","41,552",41.5,135300,$780,2013,107285,1
01,AL,02703,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",33660,100.0,"Mobile County, AL",Metro,100.0,380,100.0,"Mobile-Daphne-Fairhope, AL",57.8,,"192,081",37.8,24.3,13.4,79.4,14.3,2.2,2.0,"65,307",$51470,"50,092",$58392,190591,13.4,0.7,23.7,20.3,2.6,"77,478","65,307",20.7,129400,$804,2013,194942,1
02,AK,00101,Anchorage Municipality (North),11260,100.0,"Matanuska-Susitna Borough, AK",Metro,100.0,,100.0,,94.5,,"127,829",30.8,24.3,8.7,64.1,8.3,6.5,8.7,"45,404",$69592,"29,547",$82208,122127,7.6,5.3,29.9,32.6,8.2,"50,358","45,404",48.7,288100,"$1,140",2013,132542,1
02,AK,00102,Anchorage Municipality (South),11260,100.0,"Matanuska-Susitna Borough, AK",Metro,100.0,,100.0,,97.1,,"173,121",33.6,25.7,8.2,66.6,4.2,9.4,8.6,"58,041",$88289,"41,885",$97599,171239,6.0,1.1,33.9,33.5,10.1,"63,408","58,041",34.4,299100,"$1,185",2013,159284,1
02,AK,00200,Matanuska-Susitna & Kenai Peninsula Boroughs,11260,62.3,"Matanuska-Susitna Borough, AK",Metro,62.3,,100.0,,38.7,,"152,339",36.3,26.1,10.7,83.8,0.9,1.2,4.2,"51,953",$69520,"36,314",$80950,149650,8.4,2.1,17.8,21.7,2.5,"71,812","51,953",28.0,216100,"$1,004",2013,144395,1
02,AK,00300,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Al",21820,59.4,"Fairbanks North Star Borough, AK",Metro,59.4,,100.0,,62.4,,"168,823",32.4,24.1,8.7,75.6,2.9,4.4,6.9,"58,011",$71073,"34,678",$90493,164076,8.1,3.8,30.9,32.3,6.0,"75,261","58,011",36.3,243300,"$1,118",2013,164300,1
02,AK,00400,Subsistence Alaska,,100.0,,,100.0,,100.0,,28.4,,"113,020",32.4,28.6,8.3,31.3,0.9,6.9,3.9,"32,606",$56718,"23,007",$60952,111267,19.4,7.3,11.8,16.1,7.9,"46,578","32,606",37.4,190800,"$1,027",2013,109710,1
04,AZ,00100,Maricopa County--Gilbert (South) & Queen Creek Towns,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.1,,"122,850",31.3,36.9,6.2,87.2,2.4,5.1,16.7,"36,307",$90875,"30,603",$97064,122680,7.1,0.1,17.5,46.9,7.1,"41,239","36,307",23.4,265200,"$1,369",2013,111283,1
04,AZ,00101,Maricopa County--Mesa City (East),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.6,,"155,538",41.8,24.1,20.4,89.4,3.0,2.0,15.3,"57,020",$57005,"39,990",$67470,153704,12.1,0.7,25.5,26.6,8.9,"71,366","57,020",23.0,162000,"$1,044",2013,146304,1
04,AZ,00102,Maricopa County--Mesa City (North Central),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.7,,"134,164",36.9,24.4,13.9,85.9,4.0,2.1,21.9,"49,580",$47989,"32,665",$60772,133658,15.8,0.7,32.9,28.9,10.5,"56,827","49,580",40.4,166000,$792,2013,131113,1
04,AZ,00103,Maricopa County--Mesa City (West),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"113,219",30.1,25.3,8.6,79.5,3.4,1.9,45.1,"39,854",$36712,"23,382",$43837,112687,27.2,0.8,30.5,20.2,18.8,"45,442","39,854",58.3,137100,$779,2013,106091,1
04,AZ,00104,Maricopa County--Mesa City (South Central),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"101,456",40.5,21.9,23.1,88.0,2.9,1.6,28.1,"40,748",$41409,"24,611",$47205,100682,15.3,0.7,27.4,23.0,13.9,"52,195","40,748",40.8,107900,$896,2013,100229,1
04,AZ,00105,Maricopa County--Gilbert Town (North),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"152,236",33.8,29.8,8.1,84.4,2.3,7.9,14.8,"48,412",$77985,"37,103",$87236,151687,5.1,0.2,24.5,37.7,11.2,"51,267","48,412",26.6,228200,"$1,193",2013,135319,1
04,AZ,00106,Maricopa County--Chandler City (Northeast),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"119,280",31.5,25.3,9.5,78.6,4.9,4.8,32.0,"41,802",$57804,"27,624",$64178,118450,15.8,0.4,31.0,28.3,15.1,"44,977","41,802",44.8,179100,"$1,034",2013,114036,1
04,AZ,00107,Maricopa County--Chandler City (South),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"107,763",40.6,27.1,19.3,77.2,4.0,12.4,11.4,"37,893",$77816,"28,374",$96029,107552,5.2,0.2,20.4,47.2,13.0,"43,228","37,893",21.6,294900,"$1,265",2013,100430,1
04,AZ,00108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"107,204",35.4,24.1,9.1,66.8,5.7,9.1,23.7,"39,036",$70539,"25,463",$80135,106547,10.7,0.3,32.2,45.6,12.3,"42,204","39,036",43.4,240800,"$1,063",2013,101048,1
04,AZ,00109,Maricopa County--Tempe City (North),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"103,273",26.4,14.5,8.0,68.6,5.9,7.2,21.0,"39,479",$39195,"16,926",$50087,"93,132",28.4,9.3,74.0,41.3,13.9,"45,951","39,479",69.2,167000,$887,2013,102150,1
04,AZ,00110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"124,905",42.3,18.6,20.0,87.8,3.7,2.3,16.0,"54,102",$61432,"28,888",$76695,124125,9.5,0.7,29.9,49.5,10.3,"68,365","54,102",38.1,285900,"$1,038",2013,116958,1
04,AZ,00111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,87.6,,"106,914",49.1,18.0,23.6,88.7,0.6,4.3,6.0,"46,737",$74629,"30,183",$98926,106433,9.1,0.6,24.8,53.1,9.4,"59,189","46,737",26.9,378200,"$1,199",2013,104877,1
04,AZ,00112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek",38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,89.5,,"105,176",47.2,22.3,20.6,90.7,1.0,4.0,8.4,"43,559",$86086,"30,130",101717,104850,7.9,0.4,19.3,54.8,10.1,"56,795","43,559",24.1,450500,"$1,422",2013,105478,1
04,AZ,00113,Phoenix City (Northeast),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"100,233",44.9,16.5,17.1,90.1,1.8,4.3,9.0,"42,432",$66091,"26,272",$85779,"99,595",6.0,1.4,35.2,48.3,13.4,"47,514","42,432",31.7,280000,$992,2013,102189,1
04,AZ,00114,Phoenix City (Northeast Central),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"103,832",39.0,18.9,13.4,85.5,3.2,2.3,26.2,"41,417",$48130,"23,109",$58149,103395,17.7,0.4,30.9,30.9,18.0,"46,789","41,417",46.5,172200,$859,2013,103639,1
04,AZ,00115,Phoenix City (Northwest Central),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"110,545",34.5,24.0,10.0,84.5,4.0,3.7,24.7,"41,571",$42161,"23,303",$52055,108762,17.8,0.9,30.6,26.0,14.8,"47,204","41,571",48.4,143300,$799,2013,101757,1
04,AZ,00116,Phoenix City (Uptown),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"111,996",34.0,24.3,10.8,69.3,8.3,2.8,37.2,"45,760",$39112,"22,433",$45394,111172,26.5,0.9,27.6,29.6,15.3,"52,701","45,760",57.3,184000,$736,2013,100212,1
04,AZ,00117,Phoenix City (East),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"105,586",34.8,23.7,11.4,61.5,6.3,2.6,35.5,"42,404",$43837,"21,984",$52231,105330,24.2,0.4,22.9,37.4,19.2,"48,767","42,404",57.0,231100,$803,2013,100444,1
04,AZ,00118,Phoenix City--Downtown & Sky Harbor International Airport,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"113,692",31.7,26.4,6.6,51.7,12.4,2.7,51.5,"41,282",$31561,"19,759",$32036,111695,37.4,3.2,27.7,21.9,26.3,"50,934","41,282",69.6,158600,$708,2013,108714,1
04,AZ,00119,Phoenix City (South),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"109,942",28.3,31.0,6.2,57.6,16.4,1.2,64.7,"28,064",$36547,"19,093",$39684,105728,30.4,3.9,18.7,13.0,23.0,"33,157","28,064",46.2,102300,$897,2013,105514,1
04,AZ,00120,Phoenix City--Ahwatukee & South Mountain,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.7,,"105,288",37.3,22.6,9.6,73.8,6.0,5.0,25.3,"38,190",$80744,"26,517",$88636,104300,8.8,0.5,33.2,43.7,14.4,"42,523","38,190",36.6,262000,"$1,099",2013,100182,1
04,AZ,00121,Phoenix (Southwest) & Tolleson Cities,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.8,,"127,748",27.5,33.1,4.2,71.1,9.6,2.8,68.2,"33,559",$45662,"27,902",$45601,127488,28.2,0.1,18.4,13.8,25.3,"38,640","33,559",45.6,130800,"$1,030",2013,123745,1
04,AZ,00122,Phoenix City--Maryvale (East),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"98,028",26.5,33.7,6.4,78.7,7.1,0.8,81.0,"25,140",$25219,"17,869",$26283,"97,545",49.1,0.6,14.2,4.5,35.1,"30,452","25,140",59.4,$76900,$728,2013,104327,1
04,AZ,00123,Phoenix City--Maryvale (West),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"118,630",25.0,35.3,4.7,80.9,5.7,0.8,75.7,"29,948",$34927,"23,623",$34587,117592,35.9,0.1,13.4,7.4,28.8,"33,014","29,948",54.6,$86200,$919,2013,108404,1
04,AZ,00124,Maricopa County--Glendale City (South),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"104,512",30.7,32.2,6.6,74.1,8.7,2.6,59.9,"32,645",$31521,"22,087",$32790,103969,36.7,0.6,15.6,11.4,24.9,"38,378","32,645",55.8,103500,$766,2013,100367,1
04,AZ,00125,Phoenix City (West),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"104,869",34.1,27.8,10.7,82.7,5.2,3.5,39.9,"33,536",$37689,"22,238",$41849,104052,27.8,0.7,20.3,12.3,19.5,"40,208","33,536",45.1,111300,$833,2013,101932,1
04,AZ,00126,Maricopa County--Glendale City (North),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"126,221",38.5,22.2,14.7,85.5,2.3,4.1,18.9,"45,891",$50987,"30,821",$62538,124234,17.0,2.0,32.8,28.9,11.4,"50,374","45,891",37.7,166000,$934,2013,121841,1
04,AZ,00127,Maricopa County--Peoria City (South & Central),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"122,880",39.0,25.8,14.3,86.9,2.6,2.9,25.7,"44,298",$52775,"29,623",$60008,121896,14.5,0.6,24.3,23.9,10.5,"52,211","44,298",37.8,158500,"$1,046",2013,113447,1
04,AZ,00128,Phoenix City (North),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"105,074",35.9,23.9,9.7,82.7,5.3,3.3,13.4,"38,488",$61548,"27,487",$70789,104436,10.5,0.5,23.0,27.8,8.1,"41,779","38,488",33.6,169000,"$1,023",2013,103065,1
04,AZ,00129,Phoenix (Far North) & Peoria (Northwest) Cities,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,91.8,,"113,089",38.6,27.6,12.3,87.0,1.8,5.8,8.0,"39,681",$79374,"30,714",$91845,111582,4.1,1.4,20.5,41.0,10.6,"45,379","39,681",25.9,275500,"$1,199",2013,105818,1
04,AZ,00130,Maricopa County--El Mirage City & Sun City,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,100.0,,"122,599",63.3,13.7,47.3,92.8,2.8,0.4,19.7,"56,659",$42062,"33,131",$50341,121241,13.9,1.0,27.2,22.8,8.2,"70,290","56,659",25.7,129200,$989,2013,116222,1
04,AZ,00131,Maricopa County--Surprise City (Central),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.8,,"109,799",43.3,24.5,25.5,84.9,5.3,2.3,15.6,"43,022",$58862,"29,909",$67320,109008,7.3,0.3,19.2,30.9,8.8,"52,701","43,022",26.5,197600,"$1,122",2013,103540,1
04,AZ,00132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities",38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,97.3,,"113,503",35.4,28.2,12.7,75.1,8.2,5.3,25.8,"36,117",$68054,"27,976",$75799,108033,11.7,3.9,22.8,29.0,11.4,"42,300","36,117",29.4,213300,"$1,169",2013,102571,1
04,AZ,00133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities,38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,99.6,,"107,054",32.8,28.4,8.5,74.6,10.4,3.9,46.2,"33,619",$51901,"25,310",$55130,106774,16.3,0.2,24.4,19.3,15.9,"38,251","33,619",43.9,142300,"$1,020",2013,103989,1
04,AZ,00134,Maricopa County (West) & Gila River Indian Community (Northwest),38060,100.0,"Phoenix-Mesa-Scottsdale, AZ",Metro,100.0,,100.0,,53.4,,"120,314",35.1,27.5,14.0,82.7,6.1,1.7,30.2,"37,141",$51123,"29,081",$61663,115294,19.9,4.4,23.9,17.9,10.9,"45,623","37,141",25.3,166800,"$1,043",2013,109882,1
04,AZ,00201,Pima County (West),46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",73.5,,"97,897",39.9,23.8,16.5,74.9,0.8,1.1,48.9,"35,188",$43835,"24,181",$46444,"96,743",22.2,0.5,17.7,17.1,13.3,"43,841","35,188",21.9,$96400,$705,2013,101172,1
04,AZ,00202,Tucson (West) & Marana Cities,46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",86.6,,"123,495",39.4,24.6,18.2,75.6,3.1,0.8,44.6,"46,323",$47947,"30,691",$60840,122397,18.5,0.9,25.3,27.5,9.5,"50,792","46,323",34.2,165500,$896,2013,115321,1
04,AZ,00203,Pima County (North Central)--Oro Valley Town,46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",97.2,,"112,017",45.1,21.8,21.1,87.6,0.9,2.0,18.7,"44,920",$63370,"30,651",$70937,111026,10.0,0.7,25.2,39.7,7.9,"51,012","44,920",29.7,205700,"$1,014",2013,109462,1
04,AZ,00204,Pima County (Northeast),46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",95.9,,"100,961",50.8,16.9,26.9,87.7,1.2,3.7,12.3,"45,335",$68122,"28,133",$93289,100167,6.1,1.1,28.4,54.3,9.1,"53,436","45,335",29.3,331100,$909,2013,104434,1
04,AZ,00205,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town,46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",80.4,,"128,242",39.6,23.6,19.4,83.1,4.3,2.3,29.5,"45,988",$57307,"33,327",$66893,119950,7.7,5.7,24.5,30.5,11.3,"52,030","45,988",20.3,164800,"$1,245",2013,122285,1
04,AZ,00206,Tucson City (Northeast),46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",100.0,,"102,284",43.0,14.7,19.5,82.4,5.8,2.9,20.2,"50,439",$35981,"23,355",$51165,100256,20.9,2.1,40.9,33.7,9.4,"56,768","50,439",58.4,147900,$719,2013,102159,1
04,AZ,00207,Tucson City (Northwest),46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",100.0,,"106,097",28.2,16.2,9.0,71.0,4.5,5.0,31.2,"44,728",$27343,"17,704",$36616,"98,039",35.6,8.3,66.2,29.0,15.6,"51,232","44,728",65.2,113100,$716,2013,101927,1
04,AZ,00208,Tucson City (South),46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",100.0,,"108,049",29.4,32.3,9.0,74.5,2.6,0.4,80.8,"33,796",$28860,"22,851",$32006,105367,35.8,2.8,14.6,9.8,25.9,"37,945","33,796",50.9,$77100,$661,2013,108063,1
04,AZ,00209,Tucson City (Southeast),46060,100.0,"Pima County, AZ",Metro,100.0,536,100.0,"Tucson-Nogales, AZ",99.9,,"117,512",34.5,23.1,15.0,63.9,6.7,4.6,34.5,"45,258",$40583,"28,535",$46497,116439,21.2,1.5,29.9,21.4,14.0,"49,931","45,258",43.4,120800,$804,2013,115440,1
04,AZ,00300,Navajo & Apache Counties,43320,59.4,"Navajo County, AZ",Micro,59.4,,100.0,,37.8,,"179,256",34.7,28.7,14.3,39.5,0.6,0.5,9.1,"52,095",$34252,"37,202",$39197,175796,35.7,2.2,17.1,12.2,2.7,"89,928","52,095",28.4,$96800,$626,2013,178967,1
04,AZ,00400,Coconino County--Flagstaff City,22380,100.0,"Coconino County, AZ",Metro,100.0,,100.0,,68.5,,"136,539",31.2,21.7,10.7,61.8,1.9,1.3,13.9,"49,002",$50637,"31,131",$59716,127378,24.1,7.4,51.5,34.3,5.6,"64,664","49,002",43.0,204800,"$1,059",2013,134421,1
04,AZ,00500,Yavapai County,39140,100.0,"Yavapai County, AZ",Metro,100.0,,100.0,,66.8,,"215,133",51.1,17.7,27.0,92.2,0.6,0.7,14.0,"91,064",$39895,"55,313",$50811,211524,16.1,1.7,29.1,24.3,7.9,111703,"91,064",33.7,173500,$868,2013,211033,1
04,AZ,00600,Mohave & La Paz Counties--Lake Havasu City,29420,90.9,"Mohave County, AZ",Metro,90.9,332,90.9,"Las Vegas-Henderson, NV-AZ",74.0,,"222,734",49.8,18.8,26.9,88.8,1.2,1.3,16.0,"90,662",$38549,"55,784",$47975,215139,20.9,3.2,15.8,11.2,7.0,127551,"90,662",32.6,119500,$743,2013,220675,1
04,AZ,00700,Yuma County--Yuma City,49740,100.0,"Yuma County, AZ",Metro,100.0,,100.0,,89.6,,"201,201",33.5,26.7,16.8,76.5,2.3,1.1,61.1,"69,744",$41666,"52,463",$44602,193953,17.8,3.5,23.1,13.9,27.1,"89,610","69,744",30.3,108800,$818,2013,195751,1
